municipio,SAFRA,ano,mes,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA
Bandeirantes,16/17,2017,1,Norte,Nitossolo Vermelho eutrófico,420.0,28.477741935483873,21.370967741935484,24.71741935483871,84.06387096774193,1.813225806451613,20.68967741935484,238.52,0.87185,18200.0,63336.0,58.0
Bandeirantes,16/17,2017,2,Norte,Nitossolo Vermelho eutrófico,420.0,29.512857142857143,21.2525,25.391428571428573,80.77964285714286,1.757142857142857,22.804285714285715,125.89,0.7243,18200.0,63336.0,58.0
Bandeirantes,16/17,2017,3,Norte,Nitossolo Vermelho eutrófico,420.0,28.226774193548387,20.09935483870968,23.914193548387097,83.02483870967743,2.166129032258065,19.14483870967742,126.53,0.4932,18200.0,63336.0,58.0
Bandeirantes,17/18,2017,9,Norte,Nitossolo Vermelho eutrófico,420.0,32.99066666666667,16.425666666666665,24.083666666666666,56.49733333333334,2.8386666666666667,21.287333333333333,15.940000000000001,0.34957499999999997,18240.0,56908.8,52.0
Bandeirantes,17/18,2017,10,Norte,Nitossolo Vermelho eutrófico,420.0,31.403225806451612,18.719032258064516,24.573548387096775,70.66064516129032,2.7319354838709677,18.278709677419354,240.7,0.39753333333333335,18240.0,56908.8,52.0
Bandeirantes,17/18,2017,11,Norte,Nitossolo Vermelho eutrófico,420.0,28.828333333333333,17.911,23.20633333333333,78.34866666666667,2.7186666666666666,22.176333333333332,173.09,0.49515,18240.0,56908.8,52.0
Bandeirantes,17/18,2017,12,Norte,Nitossolo Vermelho eutrófico,420.0,30.39483870967742,20.79032258064516,25.345806451612905,77.04903225806451,2.370967741935484,20.309354838709677,197.97,0.772675,18240.0,56908.8,52.0
Bandeirantes,17/18,2018,1,Norte,Nitossolo Vermelho eutrófico,420.0,27.66322580645161,20.74225806451613,24.08516129032258,85.45483870967742,2.014516129032258,19.938387096774196,263.7,0.8787750000000001,18240.0,56908.8,52.0
Bandeirantes,17/18,2018,2,Norte,Nitossolo Vermelho eutrófico,420.0,27.846071428571427,19.337142857142855,23.518214285714286,82.1425,2.335714285714286,20.744285714285716,106.26,0.704,18240.0,56908.8,52.0
Bandeirantes,17/18,2018,3,Norte,Nitossolo Vermelho eutrófico,420.0,29.29032258064516,21.574193548387097,25.243548387096773,84.17516129032258,1.6016129032258064,17.88741935483871,206.41,0.63205,18240.0,56908.8,52.0
Bandeirantes,18/19,2018,9,Norte,Nitossolo Vermelho eutrófico,420.0,28.956666666666663,16.123666666666665,21.942333333333334,71.19733333333333,2.4443333333333332,17.585333333333335,124.48,0.35305,18250.0,49275.0,45.0
Bandeirantes,18/19,2018,10,Norte,Nitossolo Vermelho eutrófico,420.0,28.343548387096774,18.52064516129032,23.369032258064518,80.13903225806452,2.5964516129032256,18.00225806451613,231.18,0.40176666666666666,18250.0,49275.0,45.0
Bandeirantes,18/19,2018,11,Norte,Nitossolo Vermelho eutrófico,420.0,28.822333333333333,18.942999999999998,23.925333333333334,79.17933333333333,2.915,20.948,148.41,0.553575,18250.0,49275.0,45.0
Bandeirantes,18/19,2018,12,Norte,Nitossolo Vermelho eutrófico,420.0,31.79064516129032,20.781935483870967,26.348709677419354,70.15032258064515,1.9248387096774193,25.330967741935485,81.5,0.8158,18250.0,49275.0,45.0
Bandeirantes,18/19,2019,1,Norte,Nitossolo Vermelho eutrófico,420.0,31.33451612903226,22.491612903225807,26.866451612903226,76.02967741935484,1.6351612903225805,23.916451612903224,138.22,0.85965,18250.0,49275.0,45.0
Bandeirantes,18/19,2019,2,Norte,Nitossolo Vermelho eutrófico,420.0,31.260357142857142,21.428571428571427,26.08857142857143,74.13250000000001,2.0310714285714284,19.919642857142858,171.93,0.6621750000000001,18250.0,49275.0,45.0
Bandeirantes,18/19,2019,3,Norte,Nitossolo Vermelho eutrófico,420.0,29.054193548387094,20.289354838709677,24.414516129032258,81.50387096774193,2.0545161290322578,19.464193548387097,123.04,0.5646,18250.0,49275.0,45.0
Bandeirantes,19/20,2019,9,Norte,Nitossolo Vermelho eutrófico,420.0,32.845,17.621,24.571,59.427,2.970666666666667,17.64966666666667,61.05,0.257375,18250.0,60225.0,55.0
Bandeirantes,19/20,2019,10,Norte,Nitossolo Vermelho eutrófico,420.0,35.81322580645161,20.169032258064515,27.675483870967742,54.29129032258064,2.6154838709677417,22.54774193548387,65.53,0.25479999999999997,18250.0,60225.0,55.0
Bandeirantes,19/20,2019,11,Norte,Nitossolo Vermelho eutrófico,420.0,32.980666666666664,19.92866666666667,26.212,65.74133333333333,2.7726666666666664,22.964333333333332,192.04,0.35615,18250.0,60225.0,55.0
Bandeirantes,19/20,2019,12,Norte,Nitossolo Vermelho eutrófico,420.0,30.65774193548387,20.376774193548385,25.40967741935484,75.01967741935485,2.1154838709677417,21.124193548387098,149.37,0.751,18250.0,60225.0,55.0
Bandeirantes,19/20,2020,1,Norte,Nitossolo Vermelho eutrófico,420.0,32.10032258064516,21.24967741935484,26.42967741935484,71.93645161290323,2.3283870967741938,21.102903225806454,121.94,0.926025,18250.0,60225.0,55.0
Bandeirantes,19/20,2020,2,Norte,Nitossolo Vermelho eutrófico,420.0,29.63206896551724,20.222758620689657,24.71103448275862,79.67896551724138,2.356896551724138,19.552413793103447,195.99,0.6905749999999999,18250.0,60225.0,55.0
Bandeirantes,19/20,2020,3,Norte,Nitossolo Vermelho eutrófico,420.0,31.67258064516129,19.06677419354839,25.070645161290326,67.86580645161291,2.2851612903225806,22.231290322580644,47.03,0.37245,18250.0,60225.0,55.0
Bandeirantes,20/21,2020,9,Norte,Nitossolo Vermelho eutrófico,420.0,33.891666666666666,17.860333333333333,25.374333333333333,57.88533333333333,2.5353333333333334,20.209666666666667,16.48,0.26455,18320.0,62654.4,57.0
Bandeirantes,20/21,2020,10,Norte,Nitossolo Vermelho eutrófico,420.0,34.38,19.25774193548387,26.325483870967744,58.203870967741935,3.0464516129032257,20.486451612903227,69.11,0.328625,18320.0,62654.4,57.0
Bandeirantes,20/21,2020,11,Norte,Nitossolo Vermelho eutrófico,420.0,33.958333333333336,18.699666666666666,26.154999999999998,57.43633333333333,2.4776666666666665,25.076999999999998,61.92,0.42460000000000003,18320.0,62654.4,57.0
Bandeirantes,20/21,2020,12,Norte,Nitossolo Vermelho eutrófico,420.0,32.53741935483871,21.411935483870966,26.715806451612902,69.81903225806451,2.082258064516129,21.273225806451613,142.39,0.6783499999999999,18320.0,62654.4,57.0
Bandeirantes,20/21,2021,1,Norte,Nitossolo Vermelho eutrófico,420.0,30.10677419354839,21.559032258064516,25.519032258064517,78.19419354838709,1.9629032258064516,19.325806451612905,216.88,0.90355,18320.0,62654.4,57.0
Bandeirantes,20/21,2021,2,Norte,Nitossolo Vermelho eutrófico,420.0,30.35964285714286,19.41821428571429,24.79357142857143,73.13250000000001,1.914642857142857,23.81107142857143,68.55,0.729725,18320.0,62654.4,57.0
Bandeirantes,20/21,2021,3,Norte,Nitossolo Vermelho eutrófico,420.0,30.636129032258065,20.517419354838708,25.323225806451614,74.62225806451613,1.7061290322580644,19.175806451612903,123.06,0.397075,18320.0,62654.4,57.0
Bandeirantes,21/22,2021,9,Norte,Nitossolo Vermelho eutrófico,420.0,33.852333333333334,18.115666666666666,25.44,55.25366666666666,2.5936666666666666,18.412,43.29,0.312075,18250.0,52560.0,48.0
Bandeirantes,21/22,2021,10,Norte,Nitossolo Vermelho eutrófico,420.0,30.36709677419355,17.808387096774194,23.638387096774192,70.31903225806451,2.968709677419355,16.521290322580644,181.20000000000002,0.34800000000000003,18250.0,52560.0,48.0
Bandeirantes,21/22,2021,11,Norte,Nitossolo Vermelho eutrófico,420.0,33.650999999999996,18.736,26.057333333333336,60.58233333333333,2.683666666666667,25.204666666666665,90.45,0.488575,18250.0,52560.0,48.0
Bandeirantes,21/22,2021,12,Norte,Nitossolo Vermelho eutrófico,420.0,33.27483870967742,19.342903225806452,26.18967741935484,60.38580645161291,2.4009677419354842,25.674516129032256,89.15,0.830125,18250.0,52560.0,48.0
Bandeirantes,21/22,2022,1,Norte,Nitossolo Vermelho eutrófico,420.0,31.700000000000003,21.293870967741935,26.28516129032258,71.84935483870967,1.9461290322580644,21.315806451612904,187.01,0.910275,18250.0,52560.0,48.0
Bandeirantes,21/22,2022,2,Norte,Nitossolo Vermelho eutrófico,420.0,31.15285714285714,20.630357142857143,25.665714285714284,74.15107142857143,1.8960714285714286,23.902142857142856,77.58,0.7671,18250.0,52560.0,48.0
Bandeirantes,21/22,2022,3,Norte,Nitossolo Vermelho eutrófico,420.0,30.254516129032258,20.993225806451612,25.276774193548388,77.78,1.9496774193548387,17.96483870967742,189.34,0.3577,18250.0,52560.0,48.0
Bandeirantes,22/23,2022,9,Norte,Nitossolo Vermelho eutrófico,420.0,26.999333333333333,14.762,20.221999999999998,72.84933333333333,3.1356666666666664,13.677666666666665,151.68,0.34485,18800.0,66552.0,59.0
Bandeirantes,22/23,2022,10,Norte,Nitossolo Vermelho eutrófico,420.0,28.776451612903227,17.80548387096774,23.08225806451613,75.9941935483871,2.3861290322580646,18.206451612903226,178.4,0.35233333333333333,18800.0,66552.0,59.0
Bandeirantes,22/23,2022,11,Norte,Nitossolo Vermelho eutrófico,420.0,29.330666666666666,15.851333333333335,22.435,67.45533333333334,2.9189999999999996,23.858666666666668,55.010000000000005,0.439575,18800.0,66552.0,59.0
Bandeirantes,22/23,2022,12,Norte,Nitossolo Vermelho eutrófico,420.0,30.114193548387096,20.003225806451614,24.988064516129032,75.78774193548388,2.1561290322580646,21.912258064516127,176.28,0.8133,18800.0,66552.0,59.0
Bandeirantes,22/23,2023,1,Norte,Nitossolo Vermelho eutrófico,420.0,29.656129032258065,20.408709677419353,24.818064516129034,77.62290322580645,2.2267741935483873,21.010967741935485,152.93,0.887175,18800.0,66552.0,59.0
Bandeirantes,22/23,2023,2,Norte,Nitossolo Vermelho eutrófico,420.0,28.18357142857143,20.639642857142857,24.0975,84.075,2.0742857142857143,18.038571428571426,218.23,0.77555,18800.0,66552.0,59.0
Bandeirantes,22/23,2023,3,Norte,Nitossolo Vermelho eutrófico,420.0,28.515483870967742,20.455161290322582,24.355806451612903,83.19580645161291,1.6851612903225808,19.799354838709675,139.88,0.44534999999999997,18800.0,66552.0,59.0
Bandeirantes,23/24,2023,9,Norte,Nitossolo Vermelho eutrófico,420.0,35.471000000000004,19.465666666666667,26.958000000000002,53.65933333333333,2.8586666666666667,18.332,27.77,0.265925,18400.0,34224.0,31.0
Bandeirantes,23/24,2023,10,Norte,Nitossolo Vermelho eutrófico,420.0,33.601612903225806,20.635806451612904,26.548387096774192,68.24580645161289,2.8416129032258066,16.239354838709676,170.12,0.27063333333333334,18400.0,34224.0,31.0
Bandeirantes,23/24,2023,11,Norte,Nitossolo Vermelho eutrófico,420.0,33.742666666666665,20.504,26.853666666666665,65.98033333333333,2.641,20.054666666666666,143.53,0.527875,18400.0,34224.0,31.0
Bandeirantes,23/24,2023,12,Norte,Nitossolo Vermelho eutrófico,420.0,34.667419354838714,22.06483870967742,28.159032258064514,64.66419354838709,2.0232258064516127,26.297096774193548,64.43,0.8720749999999999,18400.0,34224.0,31.0
Bandeirantes,23/24,2024,1,Norte,Nitossolo Vermelho eutrófico,420.0,34.674838709677424,21.89516129032258,28.06483870967742,60.64677419354839,2.3822580645161286,23.081290322580646,82.38,0.86155,18400.0,34224.0,31.0
Bandeirantes,23/24,2024,2,Norte,Nitossolo Vermelho eutrófico,420.0,34.55275862068965,22.675172413793106,28.348620689655174,64.03275862068966,1.8258620689655174,21.61310344827586,109.92,0.560075,18400.0,34224.0,31.0
Bandeirantes,23/24,2024,3,Norte,Nitossolo Vermelho eutrófico,420.0,33.622903225806446,22.017096774193547,27.520967741935483,66.88548387096773,2.037741935483871,19.701290322580647,69.89,0.525325,18400.0,34224.0,31.0
Bandeirantes,99/00,2000,2,Norte,Nitossolo Vermelho eutrófico,420.0,28.72103448275862,20.189310344827586,24.305172413793105,82.56689655172414,2.326551724137931,19.798275862068966,261.35,0.7969,7500.0,13013.0,28.92
Bandeirantes,99/00,2000,3,Norte,Nitossolo Vermelho eutrófico,420.0,27.82967741935484,19.251612903225805,23.360967741935486,82.61645161290323,2.197741935483871,18.56709677419355,128.82,0.64855,7500.0,13013.0,28.92
Campina do Simão,00/01,2000,9,Sul,Latossolo Bruno distrófico,994.0,21.647666666666666,12.018,16.448333333333334,85.347,0.20433333333333334,13.274333333333335,281.93,0.5972999999999999,3400.0,9860.0,48.33
Campina do Simão,00/01,2000,10,Sul,Latossolo Bruno distrófico,994.0,24.78483870967742,14.804193548387097,19.485806451612902,83.10741935483871,0.2167741935483871,18.90967741935484,222.95,0.72365,3400.0,9860.0,48.33
Campina do Simão,00/01,2000,11,Sul,Latossolo Bruno distrófico,994.0,24.617,15.567,19.907,84.08966666666667,0.23133333333333334,20.184666666666665,144.19,0.7823,3400.0,9860.0,48.33
Campina do Simão,00/01,2000,12,Sul,Latossolo Bruno distrófico,994.0,25.43903225806452,16.055806451612902,20.70935483870968,82.37161290322581,0.22,22.09161290322581,189.03,0.8219000000000001,3400.0,9860.0,48.33
Campina do Simão,00/01,2001,1,Sul,Latossolo Bruno distrófico,994.0,25.438709677419357,17.7241935483871,21.35483870967742,87.74645161290321,0.20838709677419354,20.69677419354839,233.1,0.8345,3400.0,9860.0,48.33
Campina do Simão,00/01,2001,2,Sul,Latossolo Bruno distrófico,994.0,25.020357142857144,18.24892857142857,21.270357142857144,90.32357142857143,0.19392857142857142,18.26142857142857,362.07,0.8392999999999999,3400.0,9860.0,48.33
Campina do Simão,00/01,2001,3,Sul,Latossolo Bruno distrófico,994.0,25.20967741935484,17.587419354838712,20.976129032258065,88.09032258064516,0.20225806451612904,18.37516129032258,120.53,0.82745,3400.0,9860.0,48.33
Campina do Simão,01/02,2001,9,Sul,Latossolo Bruno distrófico,994.0,21.722666666666665,12.196,16.598666666666666,83.54566666666666,0.24000000000000002,14.888,161.03,0.7315,4300.0,10965.0,42.5
Campina do Simão,01/02,2001,10,Sul,Latossolo Bruno distrófico,994.0,23.62451612903226,13.261290322580646,18.15032258064516,81.7625806451613,0.2238709677419355,19.98774193548387,157.47,0.779,4300.0,10965.0,42.5
Campina do Simão,01/02,2001,11,Sul,Latossolo Bruno distrófico,994.0,24.497666666666664,15.847333333333333,19.946666666666665,86.10233333333333,0.21233333333333335,20.278666666666666,185.5,0.8103499999999999,4300.0,10965.0,42.5
Campina do Simão,01/02,2001,12,Sul,Latossolo Bruno distrófico,994.0,24.202903225806452,15.10483870967742,19.528709677419354,83.26,0.2267741935483871,22.661935483870966,125.63,0.83525,4300.0,10965.0,42.5
Campina do Simão,01/02,2002,1,Sul,Latossolo Bruno distrófico,994.0,25.16516129032258,16.68290322580645,20.711290322580645,85.1183870967742,0.21161290322580648,21.976129032258065,300.11,0.85635,4300.0,10965.0,42.5
Campina do Simão,01/02,2002,2,Sul,Latossolo Bruno distrófico,994.0,24.585714285714285,15.693214285714287,19.873214285714287,83.745,0.19464285714285715,21.1275,102.36,0.8574999999999999,4300.0,10965.0,42.5
Campina do Simão,01/02,2002,3,Sul,Latossolo Bruno distrófico,994.0,26.893870967741936,18.20935483870968,22.141935483870967,83.98870967741935,0.20451612903225805,19.36032258064516,81.71,0.8492500000000001,4300.0,10965.0,42.5
Campina do Simão,02/03,2002,9,Sul,Latossolo Bruno distrófico,994.0,21.799,10.093666666666667,15.541333333333334,78.60300000000001,0.22966666666666669,16.264,193.95,0.7414,4900.0,13720.0,46.67
Campina do Simão,02/03,2002,10,Sul,Latossolo Bruno distrófico,994.0,25.766774193548386,16.561935483870965,20.680967741935483,85.42258064516129,0.19290322580645164,14.363225806451613,215.66,0.7685666666666667,4900.0,13720.0,46.67
Campina do Simão,02/03,2002,11,Sul,Latossolo Bruno distrófico,994.0,24.610666666666667,15.599666666666668,19.863999999999997,83.516,0.23433333333333334,20.147,226.59,0.7766749999999999,4900.0,13720.0,46.67
Campina do Simão,02/03,2002,12,Sul,Latossolo Bruno distrófico,994.0,25.60967741935484,17.153548387096773,21.21225806451613,86.59,0.22129032258064518,21.01516129032258,187.48,0.8141499999999999,4900.0,13720.0,46.67
Campina do Simão,02/03,2003,1,Sul,Latossolo Bruno distrófico,994.0,25.588387096774195,17.826129032258066,21.52032258064516,87.93387096774192,0.1993548387096774,20.625806451612902,226.39000000000001,0.8451500000000001,4900.0,13720.0,46.67
Campina do Simão,02/03,2003,2,Sul,Latossolo Bruno distrófico,994.0,25.64071428571429,18.431071428571432,21.708928571428572,89.44607142857141,0.21178571428571427,19.80071428571429,242.25,0.89255,4900.0,13720.0,46.67
Campina do Simão,02/03,2003,3,Sul,Latossolo Bruno distrófico,994.0,24.46483870967742,16.32193548387097,20.011290322580646,87.05806451612904,0.19580645161290325,18.81064516129032,150.31,0.861075,4900.0,13720.0,46.67
Campina do Simão,03/04,2003,9,Sul,Latossolo Bruno distrófico,994.0,22.240333333333336,10.695666666666666,16.054,76.631,0.263,17.865000000000002,117.46000000000001,0.700125,5600.0,14560.0,43.33
Campina do Simão,03/04,2003,10,Sul,Latossolo Bruno distrófico,994.0,24.31032258064516,13.375806451612902,18.424838709677417,79.11225806451613,0.2229032258064516,19.072580645161292,176.38,0.7398333333333333,5600.0,14560.0,43.33
Campina do Simão,03/04,2003,11,Sul,Latossolo Bruno distrófico,994.0,24.88566666666667,14.1,19.375666666666667,77.94800000000001,0.21266666666666667,22.57633333333333,221.85999999999999,0.746825,5600.0,14560.0,43.33
Campina do Simão,03/04,2003,12,Sul,Latossolo Bruno distrófico,994.0,24.975161290322582,16.21,20.551612903225806,84.25032258064518,0.22161290322580646,20.863870967741935,255.01,0.771975,5600.0,14560.0,43.33
Campina do Simão,03/04,2004,1,Sul,Latossolo Bruno distrófico,994.0,26.51483870967742,16.67322580645161,21.36225806451613,79.17677419354838,0.19064516129032258,23.20709677419355,90.2,0.82515,5600.0,14560.0,43.33
Campina do Simão,03/04,2004,2,Sul,Latossolo Bruno distrófico,994.0,26.776206896551724,16.314827586206896,21.122758620689652,74.72068965517242,0.19758620689655174,22.716206896551725,83.95,0.84615,5600.0,14560.0,43.33
Campina do Simão,03/04,2004,3,Sul,Latossolo Bruno distrófico,994.0,27.00774193548387,15.212580645161289,20.636774193548387,72.39870967741936,0.2067741935483871,20.47935483870968,131.36,0.8448,5600.0,14560.0,43.33
Campina do Simão,04/05,2004,9,Sul,Latossolo Bruno distrófico,994.0,23.968999999999998,13.705,18.516000000000002,80.42733333333334,0.26766666666666666,16.856,86.02,0.7465999999999998,6100.0,12200.0,33.33
Campina do Simão,04/05,2004,10,Sul,Latossolo Bruno distrófico,994.0,23.300967741935484,13.364516129032259,18.0458064516129,81.2625806451613,0.22225806451612906,19.355806451612903,341.53,0.770625,6100.0,12200.0,33.33
Campina do Simão,04/05,2004,11,Sul,Latossolo Bruno distrófico,994.0,23.986666666666668,14.788666666666666,19.262333333333334,84.20166666666667,0.211,20.51833333333333,163.89,0.7458666666666667,6100.0,12200.0,33.33
Campina do Simão,04/05,2004,12,Sul,Latossolo Bruno distrófico,994.0,25.00483870967742,15.654516129032258,20.251290322580644,82.03612903225806,0.24870967741935485,22.41774193548387,82.44,0.771025,6100.0,12200.0,33.33
Campina do Simão,04/05,2005,1,Sul,Latossolo Bruno distrófico,994.0,26.34774193548387,18.010322580645163,21.896451612903224,84.28709677419356,0.1764516129032258,18.511935483870968,146.27,0.8595,6100.0,12200.0,33.33
Campina do Simão,04/05,2005,2,Sul,Latossolo Bruno distrófico,994.0,28.539285714285715,16.607499999999998,22.331071428571427,68.93714285714286,0.22178571428571428,23.329642857142858,54.74,0.79445,6100.0,12200.0,33.33
Campina do Simão,04/05,2005,3,Sul,Latossolo Bruno distrófico,994.0,28.6858064516129,16.221290322580646,22.006774193548388,69.68451612903225,0.20419354838709677,19.479032258064517,68.89999999999999,0.7258249999999999,6100.0,12200.0,33.33
Campina do Simão,05/06,2005,9,Sul,Latossolo Bruno distrófico,994.0,19.897666666666666,10.217666666666666,14.816333333333334,84.14766666666667,0.2076666666666667,12.902999999999999,226.39999999999998,0.6612750000000001,5900.0,14750.0,41.67
Campina do Simão,05/06,2005,10,Sul,Latossolo Bruno distrófico,994.0,24.539677419354838,16.381290322580647,20.065806451612904,87.17225806451613,0.21774193548387097,14.953548387096774,329.6,0.7582333333333334,5900.0,14750.0,41.67
Campina do Simão,05/06,2005,11,Sul,Latossolo Bruno distrófico,994.0,24.838666666666665,14.746333333333332,19.656333333333336,80.234,0.20933333333333334,23.133666666666667,83.78,0.78365,5900.0,14750.0,41.67
Campina do Simão,05/06,2005,12,Sul,Latossolo Bruno distrófico,994.0,26.116451612903226,15.686129032258064,20.791612903225804,77.49935483870968,0.20741935483870966,23.644193548387097,88.67,0.8455,5900.0,14750.0,41.67
Campina do Simão,05/06,2006,1,Sul,Latossolo Bruno distrófico,994.0,27.08258064516129,17.83516129032258,22.141612903225806,81.5867741935484,0.19516129032258064,21.75225806451613,213.46,0.8502249999999999,5900.0,14750.0,41.67
